Date,Nivel,Rain
03/06/2010,1974,0
04/06/2010,1958,0
05/06/2010,1945,10
06/06/2010,1931,0
07/06/2010,1918,0
08/06/2010,1903,0
09/06/2010,1889,8
10/06/2010,1876,22
11/06/2010,1863,0
12/06/2010,1848,6
13/06/2010,1833,0
14/06/2010,1818,0
15/06/2010,1803,0
16/06/2010,1790,0
17/06/2010,1776,0
18/06/2010,1761,0
19/06/2010,1746,0
20/06/2010,1732,0
21/06/2010,1717,0
22/06/2010,1703,1
23/06/2010,1689,0
24/06/2010,1674,0
25/06/2010,1660,0
26/06/2010,1646,0
27/06/2010,1630,0
28/06/2010,1642,75
29/06/2010,1628,0
30/06/2010,1614,0
01/07/2010,1600,0
02/07/2010,1587,0
03/07/2010,1573,0
04/07/2010,1560,0
05/07/2010,1546,0
06/07/2010,1532,17
07/07/2010,1518,1
08/07/2010,1504,0
09/07/2010,1489,0
10/07/2010,1476,0
11/07/2010,1462,0
12/07/2010,1449,0
13/07/2010,1440,38
14/07/2010,1431,0
15/07/2010,1418,0
16/07/2010,1406,0
17/07/2010,1397,15
18/07/2010,1461,50
19/07/2010,1468,12
20/07/2010,1461,4
21/07/2010,1457,20
22/07/2010,1451,0
23/07/2010,1442,0
24/07/2010,1428,0
25/07/2010,1415,0
26/07/2010,1402,0
27/07/2010,1387,0
28/07/2010,1381,9.6
29/07/2010,1367,7.4
30/07/2010,1374,49
31/07/2010,1381,22
01/08/2010,1381,3.6
02/08/2010,1368,0
03/08/2010,1355,0
04/08/2010,1342,0
05/08/2010,1329,0
06/08/2010,1315,0
07/08/2010,1301,0
08/08/2010,1288,6
09/08/2010,1274,1
10/08/2010,1260,0
11/08/2010,1246,0
12/08/2010,1232,0
13/08/2010,1223,15
14/08/2010,1214,8
15/08/2010,1201,0
16/08/2010,1201,36
17/08/2010,1192,0
18/08/2010,1198,42
19/08/2010,1210,45
20/08/2010,1210,0
21/08/2010,1216,11
22/08/2010,1226,11
23/08/2010,1282,110
24/08/2010,1339,7
25/08/2010,1419,10
26/08/2010,1452,12
27/08/2010,1463,0
28/08/2010,1463,0
29/08/2010,1455,0
30/08/2010,1446,10
31/08/2010,1437,1
01/09/2010,1428,0
02/09/2010,1416,0
03/09/2010,1421,29
04/09/2010,1421,2
05/09/2010,1421,2
06/09/2010,1421,0
07/09/2010,1421,0
08/09/2010,1416,0
09/09/2010,1408,0
10/09/2010,1416,20
11/09/2010,1421,2
12/09/2010,1421,1
13/09/2010,1421,1
14/09/2010,1421,1
15/09/2010,1421,0
16/09/2010,1421,0
17/09/2010,1409,0
18/09/2010,1409,14
19/09/2010,1402,0
20/09/2010,1392,0
21/09/2010,1381,0
22/09/2010,1370,0
23/09/2010,1358,0
24/09/2010,1347,0
25/09/2010,1335,0
26/09/2010,1322,0
27/09/2010,1332,28
28/09/2010,1332,3
29/09/2010,1321,0
30/09/2010,1309,0
01/10/2010,1297,0
02/10/2010,1285,1
03/10/2010,1291,18
04/10/2010,1285,1
05/10/2010,1273,0
06/10/2010,1273,18
07/10/2010,1273,1
08/10/2010,1264,0
09/10/2010,1252,0
10/10/2010,1246,0
11/10/2010,1241,0
12/10/2010,1235,0
13/10/2010,1228,0
14/10/2010,1228,0
15/10/2010,1237,0
16/10/2010,1245,0
17/10/2010,1252,9
18/10/2010,1260,0
19/10/2010,1269,0
20/10/2010,1278,7
21/10/2010,1288,0
22/10/2010,1298,0
23/10/2010,1308,0
24/10/2010,1318,3
25/10/2010,1328,0
26/10/2010,1338,0
27/10/2010,1348,0
28/10/2010,1358,0
29/10/2010,1408,60
30/10/2010,1532,42
31/10/2010,1552,12
01/11/2010,1581,0
02/11/2010,1619,25
03/11/2010,1646,5
04/11/2010,1666,0
05/11/2010,1700,9
06/11/2010,1729,0
07/11/2010,1764,10
08/11/2010,1848,41
09/11/2010,1870,0
10/11/2010,1886,0
11/11/2010,1908,9
12/11/2010,1925,4
13/11/2010,1940,0
14/11/2010,1955,0
15/11/2010,1969,0
16/11/2010,2013,34
17/11/2010,2103,49
18/11/2010,2150,14
19/11/2010,2185,0
20/11/2010,2214,0
21/11/2010,2250,10
22/11/2010,2292,0
23/11/2010,2328,0
24/11/2010,2365,4
25/11/2010,2415,0
26/11/2010,2465,4
27/11/2010,2513,0
28/11/2010,2552,0
29/11/2010,2591,0
30/11/2010,2630,2
01/12/2010,2695,41
02/12/2010,2777,35
03/12/2010,2837,2
04/12/2010,2896,1
05/12/2010,2956,5
06/12/2010,3050,62
07/12/2010,3158,55
08/12/2010,3131,2
09/12/2010,3131,0
10/12/2010,3150,0
11/12/2010,3150,0
12/12/2010,3150,14
13/12/2010,3158,0
14/12/2010,3160,0
15/12/2010,3163,0
16/12/2010,3163,0
17/12/2010,3182,7
18/12/2010,3184,5
19/12/2010,3187,0
20/12/2010,3192,8
21/12/2010,3195,4
22/12/2010,3195,0
23/12/2010,3192,0
24/12/2010,3190,0
25/12/2010,3190,0
26/12/2010,3190,0
27/12/2010,3190,0
28/12/2010,3192,0
29/12/2010,3203,0
30/12/2010,3214,0
31/12/2010,3225,0
01/01/2011,3235,0
02/01/2011,3243,0
03/01/2011,3254,0
04/01/2011,3284,0
05/01/2011,3300,0
06/01/2011,3286,0
07/01/2011,3273,0
08/01/2011,3259,1
09/01/2011,3254,0
10/01/2011,3251,0
11/01/2011,3246,0
12/01/2011,3241,0
13/01/2011,3241,0
14/01/2011,3259,0
15/01/2011,3259,0
16/01/2011,3259,0
17/01/2011,3259,0
18/01/2011,3259,0
19/01/2011,3259,0
20/01/2011,3259,0
21/01/2011,3259,0
22/01/2011,3259,0
23/01/2011,3259,0
24/01/2011,3259,0
25/01/2011,3259,0
26/01/2011,3259,0
27/01/2011,3259,0
28/01/2011,3259,0
29/01/2011,3259,0
30/01/2011,3259,0
31/01/2011,3259,0
01/02/2011,3254,0
02/02/2011,3249,0
03/02/2011,3243,0
04/02/2011,3238,0
05/02/2011,3230,0
06/02/2011,3222,0
07/02/2011,3214,0
08/02/2011,3206,0
09/02/2011,3198,0
10/02/2011,3187,0
11/02/2011,3176,0
12/02/2011,3166,0
13/02/2011,3155,0
14/02/2011,3144,0
15/02/2011,3133,0
16/02/2011,3123,0
17/02/2011,3112,0
18/02/2011,3100,0
19/02/2011,3088,0
20/02/2011,3076,0
21/02/2011,3066,0
22/02/2011,3066,15
23/02/2011,3100,48
24/02/2011,3128,48
25/02/2011,3136,0
26/02/2011,3128,0
27/02/2011,3120,0
28/02/2011,3112,0
01/03/2011,3106,0
02/03/2011,3100,0
03/03/2011,3092,0
04/03/2011,3086,0
05/03/2011,3080,0
06/03/2011,3074,0
07/03/2011,3068,0
08/03/2011,3062,0
09/03/2011,3052,0
10/03/2011,3042,0
11/03/2011,3030,0
12/03/2011,3018,0
13/03/2011,3006,0
14/03/2011,2994,0
15/03/2011,2982,0
16/03/2011,2970,0
17/03/2011,2958,0
18/03/2011,2946,0
19/03/2011,2932,0
20/03/2011,2916,0
21/03/2011,2896,0
22/03/2011,2876,0
23/03/2011,2858,0
24/03/2011,2840,0
25/03/2011,2823,0
26/03/2011,2805,0
27/03/2011,2788,0
28/03/2011,2770,0
29/03/2011,2753,0
30/03/2011,2736,0
31/03/2011,2720,0
01/04/2011,2705,0
02/04/2011,2688,0
03/04/2011,2669,0
04/04/2011,2653,0
05/04/2011,2636,0
06/04/2011,2620,0
07/04/2011,2605,0
08/04/2011,2589,0
09/04/2011,2575,0
10/04/2011,2559,0
11/04/2011,2544,0
12/04/2011,2528,0
13/04/2011,2511,0
14/04/2011,2493,0
15/04/2011,2475,0
16/04/2011,2459,0
17/04/2011,2442,0
18/04/2011,2424,0
19/04/2011,2407,0
20/04/2011,2390,0
21/04/2011,2375,0
22/04/2011,2363,26
23/04/2011,2371,22.6
24/04/2011,2365,0
25/04/2011,2349,0
26/04/2011,2339,5
27/04/2011,2324,0
28/04/2011,2309,0
29/04/2011,2292,0
30/04/2011,2276,0
01/05/2011,2263,0
02/05/2011,2248,0
03/05/2011,2234,0
04/05/2011,2218,0
05/05/2011,2205,0
06/05/2011,2193,0
07/05/2011,2180,0
08/05/2011,2167,0
09/05/2011,2152,0
10/05/2011,2136,0
11/05/2011,2118,0
12/05/2011,2118,0
13/05/2011,2118,0
14/05/2011,2118,0
15/05/2011,2118,0
16/05/2011,2118,0
17/05/2011,2120,0
18/05/2011,2120,0
19/05/2011,2122,0
20/05/2011,2124,0
21/05/2011,2131,4
22/05/2011,2143,0
23/05/2011,2155,0
24/05/2011,2167,0
25/05/2011,2178,0
26/05/2011,2189,0
27/05/2011,2201,0
28/05/2011,2203,0
29/05/2011,2205,0
30/05/2011,2207,0
31/05/2011,2207,0
01/06/2011,2207,0
02/06/2011,2207,2
03/06/2011,2207,0
04/06/2011,2203,0
05/06/2011,2193,0
06/06/2011,2185,0
07/06/2011,2198,42
08/06/2011,2192,0
09/06/2011,2184,0
10/06/2011,2171,0
11/06/2011,2160,0
12/06/2011,2150,0
13/06/2011,2139,3.2
14/06/2011,2125,0
15/06/2011,2121,21
16/06/2011,2110,0
17/06/2011,2097,0
18/06/2011,2080,0
19/06/2011,2068,0
20/06/2011,2052,0
21/06/2011,2033,0
22/06/2011,2016,0
23/06/2011,1999,0
24/06/2011,1982,3.4
25/06/2011,1965,5.3
26/06/2011,1950,0
27/06/2011,1935,0
28/06/2011,1923,0
29/06/2011,1909,0
30/06/2011,1896,0
01/07/2011,1883,0
02/07/2011,1870,5
03/07/2011,1860,12
04/07/2011,1846,0
05/07/2011,1833,0
06/07/2011,1820,1.4
07/07/2011,1820,32.2
08/07/2011,1808,0
09/07/2011,1794,0
10/07/2011,1782,0
11/07/2011,1768,0
12/07/2011,1753,0
13/07/2011,1749,0
14/07/2011,1749,2
15/07/2011,1749,0
16/07/2011,1748,0
17/07/2011,1745,0
18/07/2011,1741,0
19/07/2011,1737,0
20/07/2011,1733,1.2
21/07/2011,1730,0
22/07/2011,1727,0
23/07/2011,1725,2
24/07/2011,1725,0
25/07/2011,1722,0
26/07/2011,1722,0
27/07/2011,1722,5.2
28/07/2011,1735,11.2
29/07/2011,1735,0
30/07/2011,1733,0
31/07/2011,1732,0
01/08/2011,1732,3
02/08/2011,1732,0
03/08/2011,1732,0
04/08/2011,1732,0
05/08/2011,1730,0
06/08/2011,1741,42
07/08/2011,1741,0
08/08/2011,1738,0
09/08/2011,1743,16
10/08/2011,1741,0
11/08/2011,1751,24
12/08/2011,1751,0
13/08/2011,1751,0
14/08/2011,1751,0
15/08/2011,1751,0
16/08/2011,1751,0
17/08/2011,1749,0
18/08/2011,1748,12
19/08/2011,1763,18
20/08/2011,1758,0
21/08/2011,1820,81
22/08/2011,1833,0
23/08/2011,1838,0
24/08/2011,1843,12
25/08/2011,1903,27
26/08/2011,1925,0
27/08/2011,1953,13
28/08/2011,1970,0
29/08/2011,1980,0
30/08/2011,1992,0
31/08/2011,2004,0
01/09/2011,2018,0
02/09/2011,2033,0
03/09/2011,2047,0
04/09/2011,2061,0
05/09/2011,2076,0
06/09/2011,2090,0
07/09/2011,2104,0
08/09/2011,2122,0
09/09/2011,2148,6
10/09/2011,2175,0
11/09/2011,2194,0
12/09/2011,2210,0
13/09/2011,2227,0
14/09/2011,2270,4
15/09/2011,2300,3
16/09/2011,2361,44
17/09/2011,2424,42
18/09/2011,2469,2
19/09/2011,2497,0
20/09/2011,2565,57
21/09/2011,2628,8
22/09/2011,2669,0
23/09/2011,2707,0
24/09/2011,2743,0
25/09/2011,2773,0
26/09/2011,2808,0
27/09/2011,2835,0
28/09/2011,2862,0
29/09/2011,2890,0
30/09/2011,2922,11
01/10/2011,2956,0
02/10/2011,2966,0
03/10/2011,2978,1
04/10/2011,2990,0
05/10/2011,3002,0
06/10/2011,3014,0
07/10/2011,3030,0
08/10/2011,3034,0
09/10/2011,3034,0
10/10/2011,3040,0
11/10/2011,3044,0
12/10/2011,3054,27
13/10/2011,3058,0
14/10/2011,3060,0
15/10/2011,3060,0
16/10/2011,3060,0
17/10/2011,3058,0
18/10/2011,3056,0
19/10/2011,3056,0
20/10/2011,3056,0
21/10/2011,3054,0
22/10/2011,3054,0
23/10/2011,3056,0
24/10/2011,3088,90
25/10/2011,3106,16
26/10/2011,3120,29.5
27/10/2011,3131,25
28/10/2011,3139,11
29/10/2011,3104,3
30/10/2011,3133,26.4
31/10/2011,3100,1
01/11/2011,3062,5
02/11/2011,3068,36
03/11/2011,3070,5
04/11/2011,3096,65
05/11/2011,3150,25
06/11/2011,3100,76
07/11/2011,3074,0
08/11/2011,3056,0
09/11/2011,3040,0
10/11/2011,3032,0
11/11/2011,3022,0
12/11/2011,3018,0
13/11/2011,3008,0
14/11/2011,3006,0
15/11/2011,3002,0
16/11/2011,3000,0
17/11/2011,3000,4
18/11/2011,3004,20
19/11/2011,3004,2
20/11/2011,3004,0
21/11/2011,3006,0
22/11/2011,3012,0
23/11/2011,3018,0
24/11/2011,3024,0
25/11/2011,3052,35
26/11/2011,3100,51
27/11/2011,3147,77
28/11/2011,3062,28
29/11/2011,3038,5
30/11/2011,3032,0
01/12/2011,3006,0
02/12/2011,2982,0
03/12/2011,2958,0
04/12/2011,2930,0
05/12/2011,2898,0
06/12/2011,2864,0
07/12/2011,2849,0
08/12/2011,2833,0
09/12/2011,2823,0
10/12/2011,2813,1.8
11/12/2011,2801,0
12/12/2011,2788,0
13/12/2011,2775,0
14/12/2011,2762,0
15/12/2011,2755,3
16/12/2011,2749,0
17/12/2011,2736,0
18/12/2011,2722,0
19/12/2011,2707,0
20/12/2011,2692,0
21/12/2011,2678,0
22/12/2011,2667,0
23/12/2011,2655,0
24/12/2011,2644,0
25/12/2011,2632,0
26/12/2011,2620,0
27/12/2011,2607,0
28/12/2011,2593,0
29/12/2011,2579,1
30/12/2011,2595,53
31/12/2011,2636,49
01/01/2012,2632,0
02/01/2012,2632,4
03/01/2012,2642,7
04/01/2012,2652,0
05/01/2012,2659,0
06/01/2012,2671,0
07/01/2012,2676,0
08/01/2012,2682,0
09/01/2012,2688,0
10/01/2012,2694,0
11/01/2012,2701,0
12/01/2012,2716,1
13/01/2012,2728,0
14/01/2012,2739,0
15/01/2012,2745,0
16/01/2012,2751,0
17/01/2012,2757,0
18/01/2012,2763,0
19/01/2012,2769,0
20/01/2012,2776,0
21/01/2012,2782,0
22/01/2012,2790,0
23/01/2012,2796,0
24/01/2012,2794,0
25/01/2012,2792,0
26/01/2012,2790,0
27/01/2012,2788,0
28/01/2012,2784,0
29/01/2012,2780,0
30/01/2012,2775,0
31/01/2012,2773,4
01/02/2012,2771,0
02/02/2012,2769,0
03/02/2012,2763,0
04/02/2012,2755,0
05/02/2012,2749,0
06/02/2012,2743,0
07/02/2012,2739,0
08/02/2012,2732,0
09/02/2012,2724,0
10/02/2012,2716,0
11/02/2012,2711,0
12/02/2012,2705,0
13/02/2012,2699,0
14/02/2012,2692,0
15/02/2012,2686,0
16/02/2012,2678,0
17/02/2012,2671,0
18/02/2012,2665,0
19/02/2012,2659,0
20/02/2012,2653,0
21/02/2012,2646,0
22/02/2012,2638,0
23/02/2012,2630,0
24/02/2012,2622,0
25/02/2012,2613,0
26/02/2012,2607,0
27/02/2012,2599,0
28/02/2012,2591,0
29/02/2012,2581,0
01/03/2012,2572,0
02/03/2012,2563,0
03/03/2012,2555,0
04/03/2012,2546,0
05/03/2012,2536,0
06/03/2012,2528,0
07/03/2012,2520,0
08/03/2012,2513,0
09/03/2012,2501,0
10/03/2012,2491,0
11/03/2012,2481,0
12/03/2012,2473,0
13/03/2012,2467,0
14/03/2012,2457,0
15/03/2012,2448,0
16/03/2012,2442,0
17/03/2012,2434,0
18/03/2012,2428,0
19/03/2012,2422,0
20/03/2012,2415,0
21/03/2012,2409,0
22/03/2012,2401,0
23/03/2012,2394,0
24/03/2012,2384,0
25/03/2012,2373,0
26/03/2012,2361,0
27/03/2012,2349,0
28/03/2012,2337,0
29/03/2012,2326,0
30/03/2012,2315,0
31/03/2012,2302,0
01/04/2012,2290,0
02/04/2012,2276,0
03/04/2012,2259,0
04/04/2012,2243,0
05/04/2012,2223,0
06/04/2012,2203,0
07/04/2012,2187,0
08/04/2012,2171,0
09/04/2012,2159,0
10/04/2012,2144,0
11/04/2012,2129,0
12/04/2012,2113,0
13/04/2012,2097,0
14/04/2012,2082,0
15/04/2012,2066,0
16/04/2012,2051,0
17/04/2012,2035,0
18/04/2012,2020,0
19/04/2012,2004,0
20/04/2012,1989,0
21/04/2012,1974,0
22/04/2012,1958,0
23/04/2012,1942,0
24/04/2012,1926,0
25/04/2012,1911,0
26/04/2012,1896,0
27/04/2012,1881,0
28/04/2012,1865,0
29/04/2012,1850,0
30/04/2012,1835,0
01/05/2012,1820,0
02/05/2012,1805,0
03/05/2012,1790,0
04/05/2012,1774,0
05/05/2012,1759,3
06/05/2012,1745,0
07/05/2012,1730,0
08/05/2012,1714,0
09/05/2012,1698,0
10/05/2012,1682,0
11/05/2012,1666,0
12/05/2012,1649,0
13/05/2012,1633,0
14/05/2012,1617,0
15/05/2012,1600,0
16/05/2012,1584,0
17/05/2012,1567,0
18/05/2012,1550,0
19/05/2012,1534,0
20/05/2012,1518,0
21/05/2012,1501,0
22/05/2012,1485,0
23/05/2012,1468,0
24/05/2012,1451,0
25/05/2012,1434,0
26/05/2012,1418,0
27/05/2012,1402,0
28/05/2012,1386,0
29/05/2012,1369,0
30/05/2012,1352,0
31/05/2012,1335,0
01/06/2012,1319,0
02/06/2012,1302,0
03/06/2012,1285,0
04/06/2012,1269,0
05/06/2012,1252,0
06/06/2012,1235,0
07/06/2012,1219,0
08/06/2012,1202,0
09/06/2012,1185,0
10/06/2012,1169,0
11/06/2012,1152,0
12/06/2012,1135,0
13/06/2012,1117,0
14/06/2012,1100,0
15/06/2012,1083,0
16/06/2012,1067,0
17/06/2012,1051,0
18/06/2012,1035,0
19/06/2012,1034,0
20/06/2012,1044,0
21/06/2012,1054,0
22/06/2012,1059,0
23/06/2012,1073,0
24/06/2012,1087,0
25/06/2012,1100,0
26/06/2012,1115,0
27/06/2012,1128,19
28/06/2012,1131,0
29/06/2012,1152,15
30/06/2012,1170,0
01/07/2012,1201,13
02/07/2012,1221,0
03/07/2012,1231,0
04/07/2012,1237,0
05/07/2012,1244,0
06/07/2012,1248,0
07/07/2012,1251,3.6
08/07/2012,1253,0
09/07/2012,1257,0
10/07/2012,1262,0
11/07/2012,1266,0
12/07/2012,1270,9
13/07/2012,1274,0
14/07/2012,1278,16.2
15/07/2012,1288,9.4
16/07/2012,1294,1.2
17/07/2012,1308,19
18/07/2012,1318,14.2
19/07/2012,1327,0
20/07/2012,1331,0
21/07/2012,1335,0
22/07/2012,1339,0
23/07/2012,1344,0
24/07/2012,1348,0
25/07/2012,1352,0
26/07/2012,1356,4.6
27/07/2012,1361,2
28/07/2012,1365,3.4
29/07/2012,1370,0
30/07/2012,1373,0
31/07/2012,1375,0
01/08/2012,1378,0
02/08/2012,1378,0
03/08/2012,1378,0
04/08/2012,1378,1.5
05/08/2012,1378,1.4
06/08/2012,1378,5
07/08/2012,1378,0
08/08/2012,1378,0
09/08/2012,1378,9
10/08/2012,1380,2
11/08/2012,1381,0
12/08/2012,1381,0
13/08/2012,1381,0
14/08/2012,1381,0
15/08/2012,1384,6.8
16/08/2012,1384,1
17/08/2012,1384,0
18/08/2012,1389,11
19/08/2012,1389,0
20/08/2012,1389,2
21/08/2012,1389,0
22/08/2012,1389,0
23/08/2012,1389,0
24/08/2012,1387,0
25/08/2012,1386,0
26/08/2012,1389,22.4
27/08/2012,1387,0
28/08/2012,1386,0
29/08/2012,1384,0
30/08/2012,1381,1.4
31/08/2012,1378,0
01/09/2012,1375,0
02/09/2012,1373,1
03/09/2012,1378,42.6
04/09/2012,1378,0
05/09/2012,1378,0
06/09/2012,1378,0
07/09/2012,1380,1
08/09/2012,1408,55
09/09/2012,1416,3.4
10/09/2012,1419,0
11/09/2012,1422,0
12/09/2012,1424,0
13/09/2012,1428,1.6
14/09/2012,1451,15
15/09/2012,1464,9.4
16/09/2012,1473,0
17/09/2012,1476,0
18/09/2012,1479,0
19/09/2012,1482,0
20/09/2012,1485,0
21/09/2012,1488,4
22/09/2012,1491,0
23/09/2012,1494,0
24/09/2012,1497,0
25/09/2012,1500,0
26/09/2012,1503,0
27/09/2012,1524,22
28/09/2012,1529,0
29/09/2012,1532,0
30/09/2012,1535,0
01/10/2012,1538,0
02/10/2012,1541,1
03/10/2012,1544,0
04/10/2012,1547,0
05/10/2012,1550,0
06/10/2012,1553,0
07/10/2012,1558,7.4
08/10/2012,1561,0
09/10/2012,1564,0
10/10/2012,1567,0
11/10/2012,1570,0
12/10/2012,1573,0
13/10/2012,1575,0
14/10/2012,1575,0
15/10/2012,1575,0
16/10/2012,1576,1.4
17/10/2012,1584,0
18/10/2012,1600,12.6
19/10/2012,1627,26
20/10/2012,1670,92.4
21/10/2012,1746,95
22/10/2012,1774,30
23/10/2012,1784,0
24/10/2012,1792,2.2
25/10/2012,1795,1.4
26/10/2012,1797,0
27/10/2012,1797,0
28/10/2012,1797,0
29/10/2012,1797,1
30/10/2012,1797,0
31/10/2012,1831,55
01/11/2012,1886,26
02/11/2012,1893,0
03/11/2012,1926,46
04/11/2012,1980,8
05/11/2012,2016,0
06/11/2012,2025,0
07/11/2012,2033,0
08/11/2012,2042,0
09/11/2012,2045,0
10/11/2012,2045,0
11/11/2012,2045,0
12/11/2012,2042,0
13/11/2012,2037,0
14/11/2012,2032,0
15/11/2012,2027,0
16/11/2012,2023,0
17/11/2012,2018,0
18/11/2012,2013,0
19/11/2012,2008,0
20/11/2012,2003,0
21/11/2012,1999,0
22/11/2012,1994,1.2
23/11/2012,1994,4
24/11/2012,1994,0
25/11/2012,1989,1
26/11/2012,1985,0
27/11/2012,1982,0
28/11/2012,1979,0
29/11/2012,1977,0
30/11/2012,1974,0
01/12/2012,1970,0
02/12/2012,1967,0
03/12/2012,1972,14
04/12/2012,2037,84
05/12/2012,2068,4
06/12/2012,2076,0
07/12/2012,2082,0
08/12/2012,2087,0
09/12/2012,2087,0
10/12/2012,2087,0
11/12/2012,2087,0
12/12/2012,2087,0
13/12/2012,2087,0
14/12/2012,2087,0
15/12/2012,2087,0
16/12/2012,2087,0
17/12/2012,2087,0
18/12/2012,2087,0
19/12/2012,2087,0
20/12/2012,2087,0
21/12/2012,2087,0
22/12/2012,2087,0
23/12/2012,2087,0
24/12/2012,1641,0
25/12/2012,2087,0
26/12/2012,2087,0
27/12/2012,2087,0
28/12/2012,2087,0
29/12/2012,2097,2
30/12/2012,2146,49
31/12/2012,2162,1
01/01/2013,2164,0
02/01/2013,2166,0
03/01/2013,2169,0
04/01/2013,2171,0
05/01/2013,2173,0
06/01/2013,2175,0
07/01/2013,2176,0
08/01/2013,2178,0
09/01/2013,2180,0
10/01/2013,2182,0
11/01/2013,2184,0
12/01/2013,2184,0
13/01/2013,2184,0
14/01/2013,2184,0
15/01/2013,2184,0
16/01/2013,2184,0
17/01/2013,2184,0
18/01/2013,2184,0
19/01/2013,2184,0
20/01/2013,2184,0
21/01/2013,2184,0
22/01/2013,2184,0
23/01/2013,2184,0
24/01/2013,2184,0
25/01/2013,2184,0
26/01/2013,2184,0
27/01/2013,2184,0
28/01/2013,2184,0
29/01/2013,2184,0
30/01/2013,2198,0
31/01/2013,2207,0
01/02/2013,2212,0
02/02/2013,2218,0
03/02/2013,2225,0
04/02/2013,2230,0
05/02/2013,2236,0
06/02/2013,2241,0
07/02/2013,2246,0
08/02/2013,2250,0
09/02/2013,2255,0
10/02/2013,2261,0
11/02/2013,2266,0
12/02/2013,2270,0
13/02/2013,2274,0
14/02/2013,2276,0
15/02/2013,2278,0
16/02/2013,2279,0.8
17/02/2013,2291,16
18/02/2013,2303,26
19/02/2013,2303,0
20/02/2013,2300,0
21/02/2013,2294,0
22/02/2013,2287,0
23/02/2013,2276,0
24/02/2013,2263,0
25/02/2013,2250,0
26/02/2013,2236,0
27/02/2013,2221,0
28/02/2013,2205,0
01/03/2013,2189,0
02/03/2013,2173,0
03/03/2013,2157,0
04/03/2013,2141,0
05/03/2013,2124,0
06/03/2013,2108,0
07/03/2013,2097,0
08/03/2013,2082,0
09/03/2013,2068,0
10/03/2013,2054,0
11/03/2013,2040,0
12/03/2013,2025,0
13/03/2013,2025,0
14/03/2013,1997,0
15/03/2013,1982,0
16/03/2013,1968,0
17/03/2013,1953,0
18/03/2013,1938,0
19/03/2013,1923,0
20/03/2013,1909,0
21/03/2013,1894,0
22/03/2013,1879,0
23/03/2013,1864,0
24/03/2013,1848,0
25/03/2013,1833,0
26/03/2013,1818,0
27/03/2013,1802,0
28/03/2013,1787,0
29/03/2013,1772,0
30/03/2013,1756,0
31/03/2013,1741,0
01/04/2013,1725,0
02/04/2013,1711,0
03/04/2013,1697,0
04/04/2013,1682,0
05/04/2013,1666,0
06/04/2013,1650,0
07/04/2013,1635,0
08/04/2013,1620,0
09/04/2013,1606,0
10/04/2013,1591,0
11/04/2013,1576,0
12/04/2013,1561,0
13/04/2013,1546,0
14/04/2013,1530,0
15/04/2013,1514,0
16/04/2013,1497,0
17/04/2013,1480,0
18/04/2013,1464,0
19/04/2013,1448,0
20/04/2013,1432,0
21/04/2013,1415,0
22/04/2013,1399,0
23/04/2013,1383,0
24/04/2013,1368,5
25/04/2013,1352,0
26/04/2013,1336,0
27/04/2013,1321,0
28/04/2013,1305,0
29/04/2013,1289,0
30/04/2013,1273,0
01/05/2013,1257,0
02/05/2013,1241,0
03/05/2013,1225,0
04/05/2013,1210,0
05/05/2013,1195,0
06/05/2013,1179,0
07/05/2013,1164,0
08/05/2013,1150,0
09/05/2013,1135,0
10/05/2013,1120,0
11/05/2013,1105,0
12/05/2013,1090,0
13/05/2013,1074,1
14/05/2013,1059,0
15/05/2013,1044,0
16/05/2013,1029,0
17/05/2013,1014,0
18/05/2013,1000,0
19/05/2013,985,0
20/05/2013,970,0
21/05/2013,955,0
22/05/2013,940,0
23/05/2013,924,0
24/05/2013,913,0
25/05/2013,901,0
26/05/2013,890,0
27/05/2013,880,0
28/05/2013,867,0
29/05/2013,857,0
30/05/2013,844,0
31/05/2013,834,0
01/06/2013,821,0
02/06/2013,811,0
03/06/2013,798,5
04/06/2013,788,0
05/06/2013,775,0
06/06/2013,765,0
07/06/2013,752,29
08/06/2013,742,22
09/06/2013,729,0
10/06/2013,719,0
11/06/2013,705,8
12/06/2013,696,0
13/06/2013,683,0
14/06/2013,673,0
15/06/2013,660,0
16/06/2013,650,0
17/06/2013,637,0
18/06/2013,627,0
19/06/2013,614,0
20/06/2013,604,0
21/06/2013,591,0
22/06/2013,581,0
23/06/2013,568,0
24/06/2013,558,1
25/06/2013,545,0
26/06/2013,535,0
27/06/2013,522,1.6
28/06/2013,512,0
29/06/2013,499,5
30/06/2013,489,28
01/07/2013,476,0
02/07/2013,466,0
03/07/2013,453,0
04/07/2013,445,6
05/07/2013,433,0
06/07/2013,425,0
07/07/2013,413,3
08/07/2013,405,6
09/07/2013,392,0
10/07/2013,387,0
11/07/2013,383,33
12/07/2013,382,19
13/07/2013,377,9
14/07/2013,375,0
15/07/2013,370,0
16/07/2013,370,29
17/07/2013,365,0
18/07/2013,363,5
19/07/2013,361,24
20/07/2013,361,18
21/07/2013,356,1
22/07/2013,354,1
23/07/2013,353,6
24/07/2013,355,5
25/07/2013,352,0
26/07/2013,352,0
27/07/2013,347,0
28/07/2013,345,0
29/07/2013,343,4
30/07/2013,342,0
31/07/2013,338,0
01/08/2013,338,0
02/08/2013,337,0
03/08/2013,340,0
04/08/2013,344,1
05/08/2013,356,25
06/08/2013,356,0
07/08/2013,359,0
08/08/2013,359,1.6
09/08/2013,361,0
10/08/2013,360,0
